"fecha";"Run Fondo";"periodo";"rent";"serie"
2023-05-22;"8872";YTD;0.04;APV-AP-APVC
2023-05-23;"8872";"1M";0.06;APV-AP-APVC
2023-05-23;"8872";"3M";0.03;APV-AP-APVC
2023-05-23;"8872";"6M";0.03;APV-AP-APVC
2023-05-23;"8872";"1Y";0.07;APV-AP-APVC
2023-05-23;"8872";YTD;0.04;APV-AP-APVC
2023-05-24;"8872";"1M";0.04;APV-AP-APVC
2023-05-24;"8872";"3M";0.02;APV-AP-APVC
2023-05-24;"8872";"6M";0.02;APV-AP-APVC
2023-05-24;"8872";"1Y";0.06;APV-AP-APVC
2023-05-24;"8872";YTD;0.03;APV-AP-APVC
2023-05-25;"8872";"1M";0.03;APV-AP-APVC
2023-05-25;"8872";"3M";0.02;APV-AP-APVC
2023-05-25;"8872";"6M";0.02;APV-AP-APVC
2023-05-25;"8872";"1Y";0.06;APV-AP-APVC
2023-05-25;"8872";YTD;0.03;APV-AP-APVC
2023-05-26;"8872";"1M";0.03;APV-AP-APVC
2023-05-26;"8872";"3M";0.02;APV-AP-APVC
2023-05-26;"8872";"6M";0.02;APV-AP-APVC
2023-05-26;"8872";"1Y";0.05;APV-AP-APVC
2023-05-26;"8872";YTD;0.03;APV-AP-APVC
2023-05-27;"8872";"1M";0.01;APV-AP-APVC
2023-05-27;"8872";"3M";0.01;APV-AP-APVC
2023-05-27;"8872";"6M";0.02;APV-AP-APVC
2023-05-27;"8872";"1Y";0.05;APV-AP-APVC
2023-05-27;"8872";YTD;0.03;APV-AP-APVC
2023-05-28;"8872";"1M";0.01;APV-AP-APVC
2023-05-28;"8872";"3M";0.00;APV-AP-APVC
2023-05-28;"8872";"6M";0.03;APV-AP-APVC
2023-05-28;"8872";"1Y";0.05;APV-AP-APVC
2023-05-28;"8872";YTD;0.03;APV-AP-APVC
2023-05-29;"8872";"1M";0.01;APV-AP-APVC
2023-05-29;"8872";"3M";0.01;APV-AP-APVC
2023-05-29;"8872";"6M";0.03;APV-AP-APVC
2023-05-29;"8872";"1Y";0.06;APV-AP-APVC
2023-05-29;"8872";YTD;0.03;APV-AP-APVC
2023-05-30;"8872";"1M";0.01;APV-AP-APVC
2023-05-30;"8872";"3M";0.01;APV-AP-APVC
2023-05-30;"8872";"6M";0.02;APV-AP-APVC
2023-05-30;"8872";"1Y";0.06;APV-AP-APVC
2023-05-30;"8872";YTD;0.03;APV-AP-APVC
2023-05-31;"8872";"1M";-0.01;APV-AP-APVC
2023-05-31;"8872";"3M";-0.01;APV-AP-APVC
2023-05-31;"8872";"6M";0.00;APV-AP-APVC
2023-05-31;"8872";"1Y";0.04;APV-AP-APVC
2023-05-31;"8872";YTD;0.01;APV-AP-APVC
2023-06-01;"8872";"1M";0.00;APV-AP-APVC
2023-06-01;"8872";"3M";0.00;APV-AP-APVC
2023-06-01;"8872";"6M";0.01;APV-AP-APVC
2023-06-01;"8872";"1Y";0.05;APV-AP-APVC
2023-06-01;"8872";YTD;0.02;APV-AP-APVC
2023-06-02;"8872";"1M";0.03;APV-AP-APVC
2023-06-02;"8872";"3M";0.01;APV-AP-APVC
2023-06-02;"8872";"6M";0.03;APV-AP-APVC
2023-06-02;"8872";"1Y";0.07;APV-AP-APVC
2023-06-02;"8872";YTD;0.04;APV-AP-APVC
2023-06-03;"8872";"1M";0.02;APV-AP-APVC
2023-06-03;"8872";"3M";0.01;APV-AP-APVC
2023-06-03;"8872";"6M";0.03;APV-AP-APVC
2023-06-03;"8872";"1Y";0.07;APV-AP-APVC
2023-06-03;"8872";YTD;0.04;APV-AP-APVC
2023-06-04;"8872";"1M";0.03;APV-AP-APVC
2023-06-04;"8872";"3M";0.01;APV-AP-APVC
2023-06-04;"8872";"6M";0.03;APV-AP-APVC
2023-06-04;"8872";"1Y";0.07;APV-AP-APVC
2023-06-04;"8872";YTD;0.04;APV-AP-APVC
2023-06-05;"8872";"1M";0.02;APV-AP-APVC
2023-06-05;"8872";"3M";0.01;APV-AP-APVC
2023-06-05;"8872";"6M";0.04;APV-AP-APVC
2023-06-05;"8872";"1Y";0.07;APV-AP-APVC
2023-06-05;"8872";YTD;0.04;APV-AP-APVC
2023-06-06;"8872";"1M";0.03;APV-AP-APVC
2023-06-06;"8872";"3M";0.03;APV-AP-APVC
2023-06-06;"8872";"6M";0.06;APV-AP-APVC
2023-06-06;"8872";"1Y";0.08;APV-AP-APVC
2023-06-06;"8872";YTD;0.06;APV-AP-APVC
2023-06-07;"8872";"1M";0.03;APV-AP-APVC
2023-06-07;"8872";"3M";0.03;APV-AP-APVC
2023-06-07;"8872";"6M";0.06;APV-AP-APVC
2023-06-07;"8872";"1Y";0.08;APV-AP-APVC
2023-06-07;"8872";YTD;0.05;APV-AP-APVC
2023-06-08;"8872";"1M";0.00;APV-AP-APVC
2023-06-08;"8872";"3M";0.02;APV-AP-APVC
2023-06-08;"8872";"6M";0.06;APV-AP-APVC
2023-06-08;"8872";"1Y";0.08;APV-AP-APVC
2023-06-08;"8872";YTD;0.05;APV-AP-APVC
2023-06-09;"8872";"1M";0.02;APV-AP-APVC
2023-06-09;"8872";"3M";0.02;APV-AP-APVC
2023-06-09;"8872";"6M";0.07;APV-AP-APVC
2023-06-09;"8872";"1Y";0.08;APV-AP-APVC
2023-06-09;"8872";YTD;0.05;APV-AP-APVC
2023-06-10;"8872";"1M";0.02;APV-AP-APVC
2023-06-10;"8872";"3M";0.03;APV-AP-APVC
2023-06-10;"8872";"6M";0.07;APV-AP-APVC
2023-06-10;"8872";"1Y";0.08;APV-AP-APVC
2023-06-10;"8872";YTD;0.05;APV-AP-APVC
2023-06-11;"8872";"1M";0.01;APV-AP-APVC
2023-06-11;"8872";"3M";0.03;APV-AP-APVC
2023-06-11;"8872";"6M";0.07;APV-AP-APVC
2023-06-11;"8872";"1Y";0.08;APV-AP-APVC
2023-06-11;"8872";YTD;0.05;APV-AP-APVC
2023-06-12;"8872";"1M";0.01;APV-AP-APVC
2023-06-12;"8872";"3M";0.03;APV-AP-APVC
2023-06-12;"8872";"6M";0.06;APV-AP-APVC
2023-06-12;"8872";"1Y";0.08;APV-AP-APVC
2023-06-12;"8872";YTD;0.05;APV-AP-APVC
2023-06-13;"8872";"1M";0.02;APV-AP-APVC
2023-06-13;"8872";"3M";0.04;APV-AP-APVC
2023-06-13;"8872";"6M";0.07;APV-AP-APVC
2023-06-13;"8872";"1Y";0.09;APV-AP-APVC
2023-06-13;"8872";YTD;0.06;APV-AP-APVC
2023-06-14;"8872";"1M";0.02;APV-AP-APVC
2023-06-14;"8872";"3M";0.05;APV-AP-APVC
2023-06-14;"8872";"6M";0.08;APV-AP-APVC
2023-06-14;"8872";"1Y";0.09;APV-AP-APVC
2023-06-14;"8872";YTD;0.06;APV-AP-APVC
2023-06-15;"8872";"1M";0.03;APV-AP-APVC
2023-06-15;"8872";"3M";0.08;APV-AP-APVC
2023-06-15;"8872";"6M";0.10;APV-AP-APVC
2023-06-15;"8872";"1Y";0.10;APV-AP-APVC
2023-06-15;"8872";YTD;0.07;APV-AP-APVC
2023-06-16;"8872";"1M";0.03;APV-AP-APVC
2023-06-16;"8872";"3M";0.08;APV-AP-APVC
2023-06-16;"8872";"6M";0.10;APV-AP-APVC
2023-06-16;"8872";"1Y";0.10;APV-AP-APVC
2023-06-16;"8872";YTD;0.07;APV-AP-APVC
2023-06-17;"8872";"1M";0.03;APV-AP-APVC
2023-06-17;"8872";"3M";0.09;APV-AP-APVC
2023-06-17;"8872";"6M";0.10;APV-AP-APVC
2023-06-17;"8872";"1Y";0.10;APV-AP-APVC
2023-06-17;"8872";YTD;0.07;APV-AP-APVC
2023-06-18;"8872";"1M";0.03;APV-AP-APVC
2023-06-18;"8872";"3M";0.09;APV-AP-APVC
2023-06-18;"8872";"6M";0.10;APV-AP-APVC
2023-06-18;"8872";"1Y";0.10;APV-AP-APVC
2023-06-18;"8872";YTD;0.07;APV-AP-APVC
2023-06-19;"8872";"1M";0.03;APV-AP-APVC
2023-06-19;"8872";"3M";0.09;APV-AP-APVC
2023-06-19;"8872";"6M";0.09;APV-AP-APVC
2023-06-19;"8872";"1Y";0.10;APV-AP-APVC
2023-06-19;"8872";YTD;0.07;APV-AP-APVC
2023-06-20;"8872";"1M";0.03;APV-AP-APVC
2023-06-20;"8872";"3M";0.10;APV-AP-APVC
2023-06-20;"8872";"6M";0.08;APV-AP-APVC
2023-06-20;"8872";"1Y";0.11;APV-AP-APVC
2023-06-20;"8872";YTD;0.08;APV-AP-APVC
2023-06-21;"8872";"1M";0.03;APV-AP-APVC
2023-06-21;"8872";"3M";0.08;APV-AP-APVC
2023-06-21;"8872";"6M";0.08;APV-AP-APVC
2023-06-21;"8872";"1Y";0.11;APV-AP-APVC
2023-06-21;"8872";YTD;0.08;APV-AP-APVC
2023-06-22;"8872";"1M";0.03;APV-AP-APVC
2023-06-22;"8872";"3M";0.08;APV-AP-APVC
2023-06-22;"8872";"6M";0.08;APV-AP-APVC
2023-06-22;"8872";"1Y";0.11;APV-AP-APVC
2023-06-22;"8872";YTD;0.08;APV-AP-APVC
2023-06-23;"8872";"1M";0.02;APV-AP-APVC
2023-06-23;"8872";"3M";0.07;APV-AP-APVC
2023-06-23;"8872";"6M";0.07;APV-AP-APVC
2023-06-23;"8872";"1Y";0.09;APV-AP-APVC
2023-06-23;"8872";YTD;0.06;APV-AP-APVC
2023-06-24;"8872";"1M";0.03;APV-AP-APVC
2023-06-24;"8872";"3M";0.07;APV-AP-APVC
2023-06-24;"8872";"6M";0.07;APV-AP-APVC
2023-06-24;"8872";"1Y";0.09;APV-AP-APVC
2023-06-24;"8872";YTD;0.06;APV-AP-APVC
2023-06-25;"8872";"1M";0.04;APV-AP-APVC
2023-06-25;"8872";"3M";0.07;APV-AP-APVC
2023-06-25;"8872";"6M";0.07;APV-AP-APVC
2023-06-25;"8872";"1Y";0.09;APV-AP-APVC
2023-06-25;"8872";YTD;0.06;APV-AP-APVC
2023-06-26;"8872";"1M";0.04;APV-AP-APVC
2023-06-26;"8872";"3M";0.07;APV-AP-APVC
2023-06-26;"8872";"6M";0.07;APV-AP-APVC
2023-06-26;"8872";"1Y";0.09;APV-AP-APVC
2023-06-26;"8872";YTD;0.06;APV-AP-APVC
2023-06-27;"8872";"1M";0.04;APV-AP-APVC
2023-06-27;"8872";"3M";0.07;APV-AP-APVC
2023-06-27;"8872";"6M";0.08;APV-AP-APVC
2023-06-27;"8872";"1Y";0.09;APV-AP-APVC
2023-06-27;"8872";YTD;0.06;APV-AP-APVC
2023-06-28;"8872";"1M";0.04;APV-AP-APVC
2023-06-28;"8872";"3M";0.07;APV-AP-APVC
2023-06-28;"8872";"6M";0.07;APV-AP-APVC
2023-06-28;"8872";"1Y";0.09;APV-AP-APVC
2023-06-28;"8872";YTD;0.06;APV-AP-APVC
2023-06-29;"8872";"1M";0.05;APV-AP-APVC
2023-06-29;"8872";"3M";0.07;APV-AP-APVC
2023-06-29;"8872";"6M";0.08;APV-AP-APVC
2023-06-29;"8872";"1Y";0.10;APV-AP-APVC
2023-06-29;"8872";YTD;0.07;APV-AP-APVC
2023-06-30;"8872";"1M";0.05;APV-AP-APVC
2023-06-30;"8872";"3M";0.08;APV-AP-APVC
2023-06-30;"8872";"6M";0.08;APV-AP-APVC
2023-06-30;"8872";"1Y";0.11;APV-AP-APVC
2023-06-30;"8872";YTD;0.08;APV-AP-APVC
2023-07-01;"8872";"1M";0.06;APV-AP-APVC
2023-07-01;"8872";"3M";0.08;APV-AP-APVC
2023-07-01;"8872";"6M";0.08;APV-AP-APVC
2023-07-01;"8872";"1Y";0.11;APV-AP-APVC
2023-07-01;"8872";YTD;0.08;APV-AP-APVC
2023-07-02;"8872";"1M";0.04;APV-AP-APVC
2023-07-02;"8872";"3M";0.08;APV-AP-APVC
2023-07-02;"8872";"6M";0.08;APV-AP-APVC
2023-07-02;"8872";"1Y";0.11;APV-AP-APVC
2023-07-02;"8872";YTD;0.08;APV-AP-APVC
2023-07-03;"8872";"1M";0.05;APV-AP-APVC
2023-07-03;"8872";"3M";0.09;APV-AP-APVC
2023-07-03;"8872";"6M";0.12;APV-AP-APVC
2023-07-03;"8872";"1Y";0.12;APV-AP-APVC
2023-07-03;"8872";YTD;0.09;APV-AP-APVC
2023-07-04;"8872";"1M";0.06;APV-AP-APVC
2023-07-04;"8872";"3M";0.12;APV-AP-APVC
2023-07-04;"8872";"6M";0.14;APV-AP-APVC
2023-07-04;"8872";"1Y";0.13;APV-AP-APVC
2023-07-04;"8872";YTD;0.10;APV-AP-APVC
2023-07-05;"8872";"1M";0.05;APV-AP-APVC
2023-07-05;"8872";"3M";0.10;APV-AP-APVC
2023-07-05;"8872";"6M";0.12;APV-AP-APVC
2023-07-05;"8872";"1Y";0.12;APV-AP-APVC
2023-07-05;"8872";YTD;0.09;APV-AP-APVC
2023-07-06;"8872";"1M";0.02;APV-AP-APVC
2023-07-06;"8872";"3M";0.09;APV-AP-APVC
2023-07-06;"8872";"6M";0.11;APV-AP-APVC
2023-07-06;"8872";"1Y";0.11;APV-AP-APVC
2023-07-06;"8872";YTD;0.08;APV-AP-APVC
2023-07-07;"8872";"1M";0.06;APV-AP-APVC
2023-07-07;"8872";"3M";0.12;APV-AP-APVC
2023-07-07;"8872";"6M";0.14;APV-AP-APVC
2023-07-07;"8872";"1Y";0.14;APV-AP-APVC
2023-07-07;"8872";YTD;0.11;APV-AP-APVC
2023-07-08;"8872";"1M";0.06;APV-AP-APVC
2023-07-08;"8872";"3M";0.12;APV-AP-APVC
2023-07-08;"8872";"6M";0.14;APV-AP-APVC
2023-07-08;"8872";"1Y";0.14;APV-AP-APVC
2023-07-08;"8872";YTD;0.11;APV-AP-APVC
2023-07-09;"8872";"1M";0.05;APV-AP-APVC
2023-07-09;"8872";"3M";0.12;APV-AP-APVC
2023-07-09;"8872";"6M";0.13;APV-AP-APVC
2023-07-09;"8872";"1Y";0.14;APV-AP-APVC
2023-07-09;"8872";YTD;0.11;APV-AP-APVC
2023-07-10;"8872";"1M";0.05;APV-AP-APVC
2023-07-10;"8872";"3M";0.12;APV-AP-APVC
2023-07-10;"8872";"6M";0.14;APV-AP-APVC
2023-07-10;"8872";"1Y";0.14;APV-AP-APVC
2023-07-10;"8872";YTD;0.11;APV-AP-APVC
2023-07-11;"8872";"1M";0.07;APV-AP-APVC
2023-07-11;"8872";"3M";0.12;APV-AP-APVC
2023-07-11;"8872";"6M";0.15;APV-AP-APVC
2023-07-11;"8872";"1Y";0.16;APV-AP-APVC
2023-07-11;"8872";YTD;0.13;APV-AP-APVC
2023-07-12;"8872";"1M";0.09;APV-AP-APVC
2023-07-12;"8872";"3M";0.13;APV-AP-APVC
2023-07-12;"8872";"6M";0.16;APV-AP-APVC
2023-07-12;"8872";"1Y";0.17;APV-AP-APVC
2023-07-12;"8872";YTD;0.14;APV-AP-APVC
2023-07-13;"8872";"1M";0.08;APV-AP-APVC
2023-07-13;"8872";"3M";0.13;APV-AP-APVC
2023-07-13;"8872";"6M";0.17;APV-AP-APVC
2023-07-13;"8872";"1Y";0.17;APV-AP-APVC
2023-07-13;"8872";YTD;0.14;APV-AP-APVC
2023-07-14;"8872";"1M";0.09;APV-AP-APVC
2023-07-14;"8872";"3M";0.13;APV-AP-APVC
2023-07-14;"8872";"6M";0.18;APV-AP-APVC
2023-07-14;"8872";"1Y";0.19;APV-AP-APVC
2023-07-14;"8872";YTD;0.15;APV-AP-APVC
2023-07-15;"8872";"1M";0.08;APV-AP-APVC
2023-07-15;"8872";"3M";0.13;APV-AP-APVC
2023-07-15;"8872";"6M";0.18;APV-AP-APVC
2023-07-15;"8872";"1Y";0.18;APV-AP-APVC
2023-07-15;"8872";YTD;0.15;APV-AP-APVC
2023-07-16;"8872";"1M";0.08;APV-AP-APVC
2023-07-16;"8872";"3M";0.13;APV-AP-APVC
2023-07-16;"8872";"6M";0.18;APV-AP-APVC
2023-07-16;"8872";"1Y";0.18;APV-AP-APVC
2023-07-16;"8872";YTD;0.15;APV-AP-APVC
2023-07-17;"8872";"1M";0.08;APV-AP-APVC
2023-07-17;"8872";"3M";0.13;APV-AP-APVC
2023-07-17;"8872";"6M";0.19;APV-AP-APVC
2023-07-17;"8872";"1Y";0.19;APV-AP-APVC
2023-07-17;"8872";YTD;0.16;APV-AP-APVC
2023-07-18;"8872";"1M";0.10;APV-AP-APVC
2023-07-18;"8872";"3M";0.14;APV-AP-APVC
2023-07-18;"8872";"6M";0.19;APV-AP-APVC
2023-07-18;"8872";"1Y";0.21;APV-AP-APVC
2023-07-18;"8872";YTD;0.18;APV-AP-APVC
2023-07-19;"8872";"1M";0.10;APV-AP-APVC
2023-07-19;"8872";"3M";0.15;APV-AP-APVC
2023-07-19;"8872";"6M";0.20;APV-AP-APVC
2023-07-19;"8872";"1Y";0.21;APV-AP-APVC
2023-07-19;"8872";YTD;0.18;APV-AP-APVC
2023-07-20;"8872";"1M";0.09;APV-AP-APVC
2023-07-20;"8872";"3M";0.16;APV-AP-APVC
2023-07-20;"8872";"6M";0.19;APV-AP-APVC
2023-07-20;"8872";"1Y";0.21;APV-AP-APVC
2023-07-20;"8872";YTD;0.18;APV-AP-APVC
2023-07-21;"8872";"1M";0.09;APV-AP-APVC
2023-07-21;"8872";"3M";0.19;APV-AP-APVC
2023-07-21;"8872";"6M";0.18;APV-AP-APVC
2023-07-21;"8872";"1Y";0.20;APV-AP-APVC
2023-07-21;"8872";YTD;0.17;APV-AP-APVC
2023-07-22;"8872";"1M";0.09;APV-AP-APVC
2023-07-22;"8872";"3M";0.19;APV-AP-APVC
2023-07-22;"8872";"6M";0.18;APV-AP-APVC
2023-07-22;"8872";"1Y";0.20;APV-AP-APVC
2023-07-22;"8872";YTD;0.17;APV-AP-APVC
2023-07-23;"8872";"1M";0.10;APV-AP-APVC
2023-07-23;"8872";"3M";0.19;APV-AP-APVC
2023-07-23;"8872";"6M";0.16;APV-AP-APVC
2023-07-23;"8872";"1Y";0.20;APV-AP-APVC
2023-07-23;"8872";YTD;0.17;APV-AP-APVC
2023-07-24;"8872";"1M";0.11;APV-AP-APVC
2023-07-24;"8872";"3M";0.18;APV-AP-APVC
2023-07-24;"8872";"6M";0.18;APV-AP-APVC
2023-07-24;"8872";"1Y";0.21;APV-AP-APVC
2023-07-24;"8872";YTD;0.18;APV-AP-APVC
2023-07-25;"8872";"1M";0.12;APV-AP-APVC
2023-07-25;"8872";"3M";0.20;APV-AP-APVC
2023-07-25;"8872";"6M";0.19;APV-AP-APVC
2023-07-25;"8872";"1Y";0.22;APV-AP-APVC
2023-07-25;"8872";YTD;0.19;APV-AP-APVC
2023-07-26;"8872";"1M";0.11;APV-AP-APVC
2023-07-26;"8872";"3M";0.19;APV-AP-APVC
2023-07-26;"8872";"6M";0.17;APV-AP-APVC
2023-07-26;"8872";"1Y";0.22;APV-AP-APVC
2023-07-26;"8872";YTD;0.18;APV-AP-APVC
2023-07-27;"8872";"1M";0.10;APV-AP-APVC
2023-07-27;"8872";"3M";0.15;APV-AP-APVC
2023-07-27;"8872";"6M";0.15;APV-AP-APVC
2023-07-27;"8872";"1Y";0.21;APV-AP-APVC
2023-07-27;"8872";YTD;0.17;APV-AP-APVC
2023-07-28;"8872";"1M";0.11;APV-AP-APVC
2023-07-28;"8872";"3M";0.16;APV-AP-APVC
2023-07-28;"8872";"6M";0.16;APV-AP-APVC
2023-07-28;"8872";"1Y";0.21;APV-AP-APVC
2023-07-28;"8872";YTD;0.18;APV-AP-APVC
2023-07-29;"8872";"1M";0.09;APV-AP-APVC
2023-07-29;"8872";"3M";0.16;APV-AP-APVC
2023-07-29;"8872";"6M";0.16;APV-AP-APVC
2023-07-29;"8872";"1Y";0.21;APV-AP-APVC
2023-07-29;"8872";YTD;0.18;APV-AP-APVC
2023-07-30;"8872";"1M";0.09;APV-AP-APVC
2023-07-30;"8872";"3M";0.16;APV-AP-APVC
2023-07-30;"8872";"6M";0.16;APV-AP-APVC
2023-07-30;"8872";"1Y";0.21;APV-AP-APVC
2023-07-30;"8872";YTD;0.18;APV-AP-APVC
2023-07-31;"8872";"1M";0.10;APV-AP-APVC
2023-07-31;"8872";"3M";0.16;APV-AP-APVC
2023-07-31;"8872";"6M";0.17;APV-AP-APVC
2023-07-31;"8872";"1Y";0.22;APV-AP-APVC
2023-07-31;"8872";YTD;0.18;APV-AP-APVC
2023-01-31;"8912";"1M";0.01;I-APV
2023-01-31;"8912";"3M";0.00;I-APV
2023-01-31;"8912";"6M";-0.02;I-APV
2023-01-31;"8912";"1Y";0.05;I-APV
2023-01-31;"8912";YTD;0.01;I-APV
2023-02-01;"8912";"1M";0.01;I-APV
2023-02-01;"8912";"3M";0.00;I-APV
2023-02-01;"8912";"6M";-0.02;I-APV
2023-02-01;"8912";"1Y";0.04;I-APV
2023-02-01;"8912";YTD;0.01;I-APV
2023-02-02;"8912";"1M";0.01;I-APV
2023-02-02;"8912";"3M";0.00;I-APV
2023-02-02;"8912";"6M";-0.02;I-APV
2023-02-02;"8912";"1Y";0.05;I-APV
2023-02-02;"8912";YTD;0.01;I-APV
2023-02-03;"8912";"1M";0.03;I-APV
2023-02-03;"8912";"3M";0.01;I-APV
2023-02-03;"8912";"6M";-0.01;I-APV
2023-02-03;"8912";"1Y";0.07;I-APV
2023-02-03;"8912";YTD;0.01;I-APV
2023-02-04;"8912";"1M";0.04;I-APV
2023-02-04;"8912";"3M";0.00;I-APV
2023-02-04;"8912";"6M";-0.01;I-APV
2023-02-04;"8912";"1Y";0.08;I-APV
2023-02-04;"8912";YTD;0.01;I-APV
2023-02-05;"8912";"1M";0.03;I-APV
2023-02-05;"8912";"3M";0.00;I-APV
2023-02-05;"8912";"6M";-0.01;I-APV
2023-02-05;"8912";"1Y";0.08;I-APV
2023-02-05;"8912";YTD;0.01;I-APV
2023-02-06;"8912";"1M";0.03;I-APV
2023-02-06;"8912";"3M";-0.01;I-APV
2023-02-06;"8912";"6M";-0.02;I-APV
2023-02-06;"8912";"1Y";0.08;I-APV
2023-02-06;"8912";YTD;0.00;I-APV
2023-02-07;"8912";"1M";0.02;I-APV
2023-02-07;"8912";"3M";-0.02;I-APV
2023-02-07;"8912";"6M";-0.02;I-APV
2023-02-07;"8912";"1Y";0.06;I-APV
2023-02-07;"8912";YTD;0.00;I-APV
2023-02-08;"8912";"1M";0.03;I-APV
2023-02-08;"8912";"3M";-0.03;I-APV
2023-02-08;"8912";"6M";-0.02;I-APV
2023-02-08;"8912";"1Y";0.05;I-APV
2023-02-08;"8912";YTD;0.01;I-APV
2023-02-09;"8912";"1M";0.04;I-APV
2023-02-09;"8912";"3M";-0.02;I-APV
2023-02-09;"8912";"6M";-0.01;I-APV
2023-02-09;"8912";"1Y";0.05;I-APV
2023-02-09;"8912";YTD;0.02;I-APV
2023-02-10;"8912";"1M";0.05;I-APV
2023-02-10;"8912";"3M";-0.01;I-APV
2023-02-10;"8912";"6M";-0.01;I-APV
2023-02-10;"8912";"1Y";0.05;I-APV
2023-02-10;"8912";YTD;0.02;I-APV
2023-02-11;"8912";"1M";0.04;I-APV
2023-02-11;"8912";"3M";-0.01;I-APV
2023-02-11;"8912";"6M";-0.02;I-APV
2023-02-11;"8912";"1Y";0.04;I-APV
2023-02-11;"8912";YTD;0.02;I-APV
2023-02-12;"8912";"1M";0.03;I-APV
2023-02-12;"8912";"3M";-0.01;I-APV
2023-02-12;"8912";"6M";-0.03;I-APV
2023-02-12;"8912";"1Y";0.04;I-APV
2023-02-12;"8912";YTD;0.02;I-APV
2023-02-13;"8912";"1M";0.04;I-APV
2023-02-13;"8912";"3M";-0.02;I-APV
2023-02-13;"8912";"6M";-0.04;I-APV
2023-02-13;"8912";"1Y";0.04;I-APV
2023-02-13;"8912";YTD;0.02;I-APV
2023-02-14;"8912";"1M";0.03;I-APV
2023-02-14;"8912";"3M";-0.01;I-APV
2023-02-14;"8912";"6M";-0.04;I-APV
2023-02-14;"8912";"1Y";0.04;I-APV
2023-02-14;"8912";YTD;0.01;I-APV
2023-02-15;"8912";"1M";0.05;I-APV
2023-02-15;"8912";"3M";0.01;I-APV
2023-02-15;"8912";"6M";-0.03;I-APV
2023-02-15;"8912";"1Y";0.05;I-APV
2023-02-15;"8912";YTD;0.02;I-APV
2023-02-16;"8912";"1M";0.05;I-APV
2023-02-16;"8912";"3M";0.02;I-APV
2023-02-16;"8912";"6M";-0.02;I-APV
2023-02-16;"8912";"1Y";0.06;I-APV
2023-02-16;"8912";YTD;0.03;I-APV
2023-02-17;"8912";"1M";0.03;I-APV
2023-02-17;"8912";"3M";0.01;I-APV
2023-02-17;"8912";"6M";-0.05;I-APV
2023-02-17;"8912";"1Y";0.06;I-APV
2023-02-17;"8912";YTD;0.01;I-APV
2023-02-18;"8912";"1M";0.02;I-APV
2023-02-18;"8912";"3M";0.01;I-APV
2023-02-18;"8912";"6M";-0.04;I-APV
2023-02-18;"8912";"1Y";0.06;I-APV
2023-02-18;"8912";YTD;0.01;I-APV
2023-02-19;"8912";"1M";0.02;I-APV
2023-02-19;"8912";"3M";0.01;I-APV
2023-02-19;"8912";"6M";-0.03;I-APV
2023-02-19;"8912";"1Y";0.06;I-APV
2023-02-19;"8912";YTD;0.01;I-APV
2023-02-20;"8912";"1M";0.02;I-APV
2023-02-20;"8912";"3M";0.01;I-APV
2023-02-20;"8912";"6M";-0.03;I-APV
2023-02-20;"8912";"1Y";0.06;I-APV
2023-02-20;"8912";YTD;0.01;I-APV
2023-02-21;"8912";"1M";0.00;I-APV
2023-02-21;"8912";"3M";-0.03;I-APV
2023-02-21;"8912";"6M";-0.04;I-APV
2023-02-21;"8912";"1Y";0.05;I-APV
2023-02-21;"8912";YTD;0.00;I-APV
2023-02-22;"8912";"1M";0.00;I-APV
2023-02-22;"8912";"3M";-0.03;I-APV
2023-02-22;"8912";"6M";-0.05;I-APV
2023-02-22;"8912";"1Y";0.06;I-APV
2023-02-22;"8912";YTD;0.00;I-APV
2023-02-23;"8912";"1M";0.00;I-APV
2023-02-23;"8912";"3M";-0.01;I-APV
2023-02-23;"8912";"6M";-0.04;I-APV
2023-02-23;"8912";"1Y";0.09;I-APV
2023-02-23;"8912";YTD;0.01;I-APV
2023-02-24;"8912";"1M";0.01;I-APV
2023-02-24;"8912";"3M";-0.01;I-APV
2023-02-24;"8912";"6M";-0.05;I-APV
2023-02-24;"8912";"1Y";0.09;I-APV
2023-02-24;"8912";YTD;0.01;I-APV
2023-02-25;"8912";"1M";0.01;I-APV
2023-02-25;"8912";"3M";0.00;I-APV
2023-02-25;"8912";"6M";-0.06;I-APV
2023-02-25;"8912";"1Y";0.08;I-APV
2023-02-25;"8912";YTD;0.01;I-APV
2023-02-26;"8912";"1M";0.00;I-APV
2023-02-26;"8912";"3M";0.00;I-APV
2023-02-26;"8912";"6M";-0.06;I-APV
2023-02-26;"8912";"1Y";0.08;I-APV
2023-02-26;"8912";YTD;0.01;I-APV
2023-02-27;"8912";"1M";0.00;I-APV
2023-02-27;"8912";"3M";0.00;I-APV
2023-02-27;"8912";"6M";-0.05;I-APV
2023-02-27;"8912";"1Y";0.08;I-APV
2023-02-27;"8912";YTD;0.01;I-APV
2023-02-28;"8912";"1M";0.01;I-APV
2023-02-28;"8912";"3M";0.02;I-APV
2023-02-28;"8912";"6M";-0.04;I-APV
2023-02-28;"8912";"1Y";0.07;I-APV
2023-02-28;"8912";YTD;0.02;I-APV
2023-03-01;"8912";"1M";0.01;I-APV
2023-03-01;"8912";"3M";0.00;I-APV
2023-03-01;"8912";"6M";-0.03;I-APV
2023-03-01;"8912";"1Y";0.09;I-APV
2023-03-01;"8912";YTD;0.02;I-APV
2023-03-02;"8912";"1M";0.02;I-APV
2023-03-02;"8912";"3M";0.00;I-APV
